Малын төрөл,Бүс,Код,Он,Утга
Үхэр,"1-р баг, Могойт",3460751,2022,0.0
Үхэр,"1-р баг, Могойт",3460751,2021,
Үхэр,"1-р баг, Могойт",3460751,2020,
Үхэр,"1-р баг, Могойт",3460751,2019,0.0
Үхэр,"1-р баг, Могойт",3460751,2018,0.0
Үхэр,"1-р баг, Могойт",3460751,2017,0.0
Үхэр,"1-р баг, Могойт",3460751,2016,0.0
Үхэр,"1-р баг, Могойт",3460751,2015,0.0
Үхэр,"2-р баг, Харзаг",3460753,2025,0.0
Үхэр,"2-р баг, Харзаг",3460753,2024,0.0
Үхэр,"2-р баг, Харзаг",3460753,2023,0.0
Үхэр,"2-р баг, Харзаг",3460753,2022,
Үхэр,"2-р баг, Харзаг",3460753,2021,0.0
Үхэр,"2-р баг, Харзаг",3460753,2020,0.0
Үхэр,"2-р баг, Харзаг",3460753,2019,0.0
Үхэр,"2-р баг, Харзаг",3460753,2018,0.0
Үхэр,"2-р баг, Харзаг",3460753,2017,0.0
Үхэр,"2-р баг, Харзаг",3460753,2016,0.0
Үхэр,"2-р баг, Харзаг",3460753,2015,0.0
Үхэр,"3-р баг, Налих",3460755,2025,0.0
Үхэр,"3-р баг, Налих",3460755,2024,0.0
Үхэр,"3-р баг, Налих",3460755,2023,
Үхэр,"3-р баг, Налих",3460755,2022,
Үхэр,"3-р баг, Налих",3460755,2021,
Үхэр,"3-р баг, Налих",3460755,2020,
Үхэр,"3-р баг, Налих",3460755,2019,0.0
Үхэр,"3-р баг, Налих",3460755,2018,0.0
Үхэр,"3-р баг, Налих",3460755,2017,0.0
Үхэр,"3-р баг, Налих",3460755,2016,0.0
Үхэр,"3-р баг, Налих",3460755,2015,0.0
Үхэр,Булган,34610,2025,0.0
Үхэр,Булган,34610,2024,0.0
Үхэр,Булган,34610,2023,0.0
Үхэр,Булган,34610,2022,0.0
Үхэр,Булган,34610,2021,
Үхэр,Булган,34610,2020,0.0
Үхэр,Булган,34610,2019,0.0
Үхэр,Булган,34610,2018,0.0
Үхэр,Булган,34610,2017,0.0
Үхэр,Булган,34610,2016,0.0
Үхэр,Булган,34610,2015,0.0
Үхэр,"1-р баг, Дэн",3461051,2025,0.0
Үхэр,"1-р баг, Дэн",3461051,2024,0.0
Үхэр,"1-р баг, Дэн",3461051,2023,
Үхэр,"1-р баг, Дэн",3461051,2022,0.0
Үхэр,"1-р баг, Дэн",3461051,2021,
Үхэр,"1-р баг, Дэн",3461051,2020,0.0
Үхэр,"1-р баг, Дэн",3461051,2019,0.0
Үхэр,"1-р баг, Дэн",3461051,2018,0.0
Үхэр,"1-р баг, Дэн",3461051,2017,0.0
Үхэр,"1-р баг, Дэн",3461051,2016,0.0
Үхэр,"1-р баг, Дэн",3461051,2015,0.0
Үхэр,"2-р баг, Дал",3461053,2025,0.0
Үхэр,"2-р баг, Дал",3461053,2024,0.0
Үхэр,"2-р баг, Дал",3461053,2023,
Үхэр,"2-р баг, Дал",3461053,2022,
Үхэр,"2-р баг, Дал",3461053,2021,
Үхэр,"2-р баг, Дал",3461053,2020,0.0
Үхэр,"2-р баг, Дал",3461053,2019,0.0
Үхэр,"2-р баг, Дал",3461053,2018,0.0
Үхэр,"2-р баг, Дал",3461053,2017,0.0
Үхэр,"2-р баг, Дал",3461053,2016,0.0
Үхэр,"2-р баг, Дал",3461053,2015,0.0
Үхэр,"3-р баг, Хавцгайт",3461055,2025,0.0
Үхэр,"3-р баг, Хавцгайт",3461055,2024,0.0
Үхэр,"3-р баг, Хавцгайт",3461055,2023,0.0
Үхэр,"3-р баг, Хавцгайт",3461055,2022,0.0
Үхэр,"3-р баг, Хавцгайт",3461055,2021,
Үхэр,"3-р баг, Хавцгайт",3461055,2020,
Үхэр,"3-р баг, Хавцгайт",3461055,2019,0.0
Үхэр,"3-р баг, Хавцгайт",3461055,2018,0.0
Үхэр,"3-р баг, Хавцгайт",3461055,2017,0.0
Үхэр,"3-р баг, Хавцгайт",3461055,2016,0.0
Үхэр,"3-р баг, Хавцгайт",3461055,2015,0.0
Үхэр,"4-р баг, Булган",3461057,2025,0.0
Үхэр,"4-р баг, Булган",3461057,2024,0.0
Үхэр,"4-р баг, Булган",3461057,2023,
Үхэр,"4-р баг, Булган",3461057,2022,0.0
Үхэр,"4-р баг, Булган",3461057,2021,
Үхэр,"4-р баг, Булган",3461057,2020,
Үхэр,"4-р баг, Булган",3461057,2019,0.0
Үхэр,"4-р баг, Булган",3461057,2018,0.0
Үхэр,"4-р баг, Булган",3461057,2017,0.0
Үхэр,"4-р баг, Булган",3461057,2016,0.0
Үхэр,"4-р баг, Булган",3461057,2015,0.0
Үхэр,Гурвантэс,34613,2025,0.0
Үхэр,Гурвантэс,34613,2024,0.0
Үхэр,Гурвантэс,34613,2023,
Үхэр,Гурвантэс,34613,2022,
Үхэр,Гурвантэс,34613,2021,
Үхэр,Гурвантэс,34613,2020,
Үхэр,Гурвантэс,34613,2019,0.0
Үхэр,Гурвантэс,34613,2018,0.0
Үхэр,Гурвантэс,34613,2017,0.0
Үхэр,Гурвантэс,34613,2016,0.0
Үхэр,Гурвантэс,34613,2015,0.0
Үхэр,"1-р баг, Гоёот",3461351,2025,0.0
Үхэр,"1-р баг, Гоёот",3461351,2024,0.0
Үхэр,"1-р баг, Гоёот",3461351,2023,
Үхэр,"1-р баг, Гоёот",3461351,2022,
Үхэр,"1-р баг, Гоёот",3461351,2021,
Үхэр,"1-р баг, Гоёот",3461351,2020,
Үхэр,"1-р баг, Гоёот",3461351,2019,0.0
Үхэр,"1-р баг, Гоёот",3461351,2018,0.0
Үхэр,"1-р баг, Гоёот",3461351,2017,0.0
Үхэр,"1-р баг, Гоёот",3461351,2016,0.0
Үхэр,"1-р баг, Гоёот",3461351,2015,0.0
Үхэр,"2-р баг, Баясах",3461353,2025,0.0
Үхэр,"2-р баг, Баясах",3461353,2024,0.0
Үхэр,"2-р баг, Баясах",3461353,2023,
Үхэр,"2-р баг, Баясах",3461353,2022,
Үхэр,"2-р баг, Баясах",3461353,2021,
Үхэр,"2-р баг, Баясах",3461353,2020,
Үхэр,"2-р баг, Баясах",3461353,2019,0.0
Үхэр,"2-р баг, Баясах",3461353,2018,0.0
Үхэр,"2-р баг, Баясах",3461353,2017,0.0
Үхэр,"2-р баг, Баясах",3461353,2016,0.0
Үхэр,"2-р баг, Баясах",3461353,2015,0.0
Үхэр,"3-р баг, Тост",3461355,2025,0.0
Үхэр,"3-р баг, Тост",3461355,2024,0.0
Үхэр,"3-р баг, Тост",3461355,2023,
Үхэр,"3-р баг, Тост",3461355,2022,
Үхэр,"3-р баг, Тост",3461355,2021,
Үхэр,"3-р баг, Тост",3461355,2020,
Үхэр,"3-р баг, Тост",3461355,2019,0.0
Үхэр,"3-р баг, Тост",3461355,2018,0.0
Үхэр,"3-р баг, Тост",3461355,2017,0.0
Үхэр,"3-р баг, Тост",3461355,2016,0.0
Үхэр,"3-р баг, Тост",3461355,2015,0.0
Үхэр,"4-р баг, Урт",3461357,2025,0.0
Үхэр,"4-р баг, Урт",3461357,2024,0.0
Үхэр,"4-р баг, Урт",3461357,2023,
Үхэр,"4-р баг, Урт",3461357,2022,
Үхэр,"4-р баг, Урт",3461357,2021,
Үхэр,"4-р баг, Урт",3461357,2020,
Үхэр,"4-р баг, Урт",3461357,2019,0.0
Үхэр,"4-р баг, Урт",3461357,2018,0.0
Үхэр,"4-р баг, Урт",3461357,2017,0.0
Үхэр,"4-р баг, Урт",3461357,2016,0.0
Үхэр,"4-р баг, Урт",3461357,2015,0.0
Үхэр,"5-р баг, Бага-Овоо",3461359,2025,0.0
Үхэр,"5-р баг, Бага-Овоо",3461359,2024,0.0
Үхэр,"5-р баг, Бага-Овоо",3461359,2023,
Үхэр,"5-р баг, Бага-Овоо",3461359,2022,
Үхэр,"5-р баг, Бага-Овоо",3461359,2021,
Үхэр,"5-р баг, Бага-Овоо",3461359,2020,
Үхэр,"5-р баг, Бага-Овоо",3461359,2019,0.0
Үхэр,"5-р баг, Бага-Овоо",3461359,2018,
Үхэр,"5-р баг, Бага-Овоо",3461359,2017,
Үхэр,"5-р баг, Бага-Овоо",3461359,2016,
Үхэр,"5-р баг, Бага-Овоо",3461359,2015,
Үхэр,Мандал-Овоо,34616,2025,0.0
Үхэр,Мандал-Овоо,34616,2024,0.0
Үхэр,Мандал-Овоо,34616,2023,
Үхэр,Мандал-Овоо,34616,2022,
Үхэр,Мандал-Овоо,34616,2021,
Үхэр,Мандал-Овоо,34616,2020,
Үхэр,Мандал-Овоо,34616,2019,0.0
Үхэр,Мандал-Овоо,34616,2018,0.0
Үхэр,Мандал-Овоо,34616,2017,0.0
Үхэр,Мандал-Овоо,34616,2016,0.0
Үхэр,Мандал-Овоо,34616,2015,0.0
Үхэр,"1-р баг, Өтгөн",3461651,2025,0.0
Үхэр,"1-р баг, Өтгөн",3461651,2024,0.0
Үхэр,"1-р баг, Өтгөн",3461651,2023,
Үхэр,"1-р баг, Өтгөн",3461651,2022,
Үхэр,"1-р баг, Өтгөн",3461651,2021,
Үхэр,"1-р баг, Өтгөн",3461651,2020,
Үхэр,"1-р баг, Өтгөн",3461651,2019,0.0
Үхэр,"1-р баг, Өтгөн",3461651,2018,0.0
Үхэр,"1-р баг, Өтгөн",3461651,2017,0.0
Үхэр,"1-р баг, Өтгөн",3461651,2016,0.0
Үхэр,"1-р баг, Өтгөн",3461651,2015,0.0
Үхэр,"2-р баг, Баянхошуу",3461653,2025,0.0
Үхэр,"2-р баг, Баянхошуу",3461653,2024,0.0
Үхэр,"2-р баг, Баянхошуу",3461653,2023,
Үхэр,"2-р баг, Баянхошуу",3461653,2022,
Үхэр,"2-р баг, Баянхошуу",3461653,2021,
Үхэр,"2-р баг, Баянхошуу",3461653,2020,
Үхэр,"2-р баг, Баянхошуу",3461653,2019,0.0
Үхэр,"2-р баг, Баянхошуу",3461653,2018,0.0
Үхэр,"2-р баг, Баянхошуу",3461653,2017,0.0
Үхэр,"2-р баг, Баянхошуу",3461653,2016,0.0
Үхэр,"2-р баг, Баянхошуу",3461653,2015,0.0
Үхэр,"3-р баг, Мандал",3461655,2025,0.0
Үхэр,"3-р баг, Мандал",3461655,2024,0.0
Үхэр,"3-р баг, Мандал",3461655,2023,
Үхэр,"3-р баг, Мандал",3461655,2022,
Үхэр,"3-р баг, Мандал",3461655,2021,
Үхэр,"3-р баг, Мандал",3461655,2020,
Үхэр,"3-р баг, Мандал",3461655,2019,0.0
Үхэр,"3-р баг, Мандал",3461655,2018,0.0
Үхэр,"3-р баг, Мандал",3461655,2017,0.0
Үхэр,"3-р баг, Мандал",3461655,2016,0.0
Үхэр,"3-р баг, Мандал",3461655,2015,0.0
Үхэр,Манлай,34619,2025,0.0
Үхэр,Манлай,34619,2024,0.0
Үхэр,Манлай,34619,2023,
Үхэр,Манлай,34619,2022,0.0
Үхэр,Манлай,34619,2021,
Үхэр,Манлай,34619,2020,
Үхэр,Манлай,34619,2019,0.0
Үхэр,Манлай,34619,2018,0.1
Үхэр,Манлай,34619,2017,0.0
Үхэр,Манлай,34619,2016,0.0
Үхэр,Манлай,34619,2015,0.0
Үхэр,"1-р баг, Өехий",3461951,2025,0.0
Үхэр,"1-р баг, Өехий",3461951,2024,0.0
Үхэр,"1-р баг, Өехий",3461951,2023,
Үхэр,"1-р баг, Өехий",3461951,2022,0.0
Үхэр,"1-р баг, Өехий",3461951,2021,
Үхэр,"1-р баг, Өехий",3461951,2020,
Үхэр,"1-р баг, Өехий",3461951,2019,0.0
Үхэр,"1-р баг, Өехий",3461951,2018,0.0
Үхэр,"1-р баг, Өехий",3461951,2017,0.0
Үхэр,"1-р баг, Өехий",3461951,2016,0.0
Үхэр,"1-р баг, Өехий",3461951,2015,0.0
Үхэр,"2-р баг, Өгөөмөр",3461953,2025,0.0
Үхэр,"2-р баг, Өгөөмөр",3461953,2024,0.0
Үхэр,"2-р баг, Өгөөмөр",3461953,2023,
Үхэр,"2-р баг, Өгөөмөр",3461953,2022,
Үхэр,"2-р баг, Өгөөмөр",3461953,2021,
Үхэр,"2-р баг, Өгөөмөр",3461953,2020,
Үхэр,"2-р баг, Өгөөмөр",3461953,2019,0.0
Үхэр,"2-р баг, Өгөөмөр",3461953,2018,0.1
Үхэр,"2-р баг, Өгөөмөр",3461953,2017,0.0
Үхэр,"2-р баг, Өгөөмөр",3461953,2016,0.0
Үхэр,"2-р баг, Өгөөмөр",3461953,2015,0.0
Үхэр,"3-р баг, Жаргалант",3461955,2025,0.0
Үхэр,"3-р баг, Жаргалант",3461955,2024,0.0
Үхэр,"3-р баг, Жаргалант",3461955,2023,
Үхэр,"3-р баг, Жаргалант",3461955,2022,
Үхэр,"3-р баг, Жаргалант",3461955,2021,
Үхэр,"3-р баг, Жаргалант",3461955,2020,
Үхэр,"3-р баг, Жаргалант",3461955,2019,0.0
Үхэр,"3-р баг, Жаргалант",3461955,2018,0.0
Үхэр,"3-р баг, Жаргалант",3461955,2017,0.0
Үхэр,"3-р баг, Жаргалант",3461955,2016,0.0
Үхэр,"3-р баг, Жаргалант",3461955,2015,0.0
Үхэр,"4-р баг, Далай",3461957,2025,0.0
Үхэр,"4-р баг, Далай",3461957,2024,0.0
Үхэр,"4-р баг, Далай",3461957,2023,
Үхэр,"4-р баг, Далай",3461957,2022,0.0
Үхэр,"4-р баг, Далай",3461957,2021,
Үхэр,"4-р баг, Далай",3461957,2020,
Үхэр,"4-р баг, Далай",3461957,2019,0.0
Үхэр,"4-р баг, Далай",3461957,2018,0.0
Үхэр,"4-р баг, Далай",3461957,2017,0.0
Үхэр,"4-р баг, Далай",3461957,2016,0.0
Үхэр,"4-р баг, Далай",3461957,2015,0.0
Үхэр,Ноён,34622,2025,0.0
Үхэр,Ноён,34622,2024,0.0
Үхэр,Ноён,34622,2023,
Үхэр,Ноён,34622,2022,
Үхэр,Ноён,34622,2021,
Үхэр,Ноён,34622,2020,
Үхэр,Ноён,34622,2019,0.0
Үхэр,Ноён,34622,2018,0.0
Үхэр,Ноён,34622,2017,0.0
Үхэр,Ноён,34622,2016,0.0
Үхэр,Ноён,34622,2015,0.0
Үхэр,"1-р баг, Сайран",3462251,2025,0.0
Үхэр,"1-р баг, Сайран",3462251,2024,0.0
Үхэр,"1-р баг, Сайран",3462251,2023,
Үхэр,"1-р баг, Сайран",3462251,2022,
Үхэр,"1-р баг, Сайран",3462251,2021,
Үхэр,"1-р баг, Сайран",3462251,2020,
Үхэр,"1-р баг, Сайран",3462251,2019,0.0
Үхэр,"1-р баг, Сайран",3462251,2018,0.0
Үхэр,"1-р баг, Сайран",3462251,2017,0.0
Үхэр,"1-р баг, Сайран",3462251,2016,0.0
Үхэр,"1-р баг, Сайран",3462251,2015,0.0
Үхэр,"2-р баг, Ганзагад",3462253,2025,0.0
Үхэр,"2-р баг, Ганзагад",3462253,2024,0.0
Үхэр,"2-р баг, Ганзагад",3462253,2023,
Үхэр,"2-р баг, Ганзагад",3462253,2022,
Үхэр,"2-р баг, Ганзагад",3462253,2021,
Үхэр,"2-р баг, Ганзагад",3462253,2020,
Үхэр,"2-р баг, Ганзагад",3462253,2019,0.0
Үхэр,"2-р баг, Ганзагад",3462253,2018,0.0
Үхэр,"2-р баг, Ганзагад",3462253,2017,0.0
Үхэр,"2-р баг, Ганзагад",3462253,2016,0.0
Үхэр,"2-р баг, Ганзагад",3462253,2015,0.0
Үхэр,Номгон,34625,2025,0.0
Үхэр,Номгон,34625,2024,0.0
Үхэр,Номгон,34625,2023,
Үхэр,Номгон,34625,2022,
Үхэр,Номгон,34625,2021,
Үхэр,Номгон,34625,2020,
Үхэр,Номгон,34625,2019,0.0
Үхэр,Номгон,34625,2018,0.0
Үхэр,Номгон,34625,2017,0.0
Үхэр,Номгон,34625,2016,0.0
Үхэр,Номгон,34625,2015,0.0
Үхэр,"1-р баг, Хармагтай",3462551,2025,0.0
Үхэр,"1-р баг, Хармагтай",3462551,2024,0.0
Үхэр,"1-р баг, Хармагтай",3462551,2023,
Үхэр,"1-р баг, Хармагтай",3462551,2022,
Үхэр,"1-р баг, Хармагтай",3462551,2021,
Үхэр,"1-р баг, Хармагтай",3462551,2020,
Үхэр,"1-р баг, Хармагтай",3462551,2019,0.0
Үхэр,"1-р баг, Хармагтай",3462551,2018,0.0
Үхэр,"1-р баг, Хармагтай",3462551,2017,0.0
Үхэр,"1-р баг, Хармагтай",3462551,2016,0.0
Үхэр,"1-р баг, Хармагтай",3462551,2015,0.0
Үхэр,"2-р баг, Төхөм",3462553,2025,0.0
Үхэр,"2-р баг, Төхөм",3462553,2024,0.0
Үхэр,"2-р баг, Төхөм",3462553,2023,
Үхэр,"2-р баг, Төхөм",3462553,2022,
Үхэр,"2-р баг, Төхөм",3462553,2021,
Үхэр,"2-р баг, Төхөм",3462553,2020,
Үхэр,"2-р баг, Төхөм",3462553,2019,0.0
Үхэр,"2-р баг, Төхөм",3462553,2018,0.0
Үхэр,"2-р баг, Төхөм",3462553,2017,0.0
Үхэр,"2-р баг, Төхөм",3462553,2016,0.0
Үхэр,"2-р баг, Төхөм",3462553,2015,0.0
Үхэр,"3-р баг, Дэрсэнэ-Ус",3462555,2025,0.0
Үхэр,"3-р баг, Дэрсэнэ-Ус",3462555,2024,0.0
Үхэр,"3-р баг, Дэрсэнэ-Ус",3462555,2023,
Үхэр,"3-р баг, Дэрсэнэ-Ус",3462555,2022,
Үхэр,"3-р баг, Дэрсэнэ-Ус",3462555,2021,
Үхэр,"3-р баг, Дэрсэнэ-Ус",3462555,2020,
Үхэр,"3-р баг, Дэрсэнэ-Ус",3462555,2019,0.0
Үхэр,"3-р баг, Дэрсэнэ-Ус",3462555,2018,0.0
Үхэр,"3-р баг, Дэрсэнэ-Ус",3462555,2017,0.0
Үхэр,"3-р баг, Дэрсэнэ-Ус",3462555,2016,0.0
Үхэр,"3-р баг, Дэрсэнэ-Ус",3462555,2015,0.0
Үхэр,"4-р баг, Эмгэнбулаг",3462557,2025,0.0
Үхэр,"4-р баг, Эмгэнбулаг",3462557,2024,0.0
Үхэр,"4-р баг, Эмгэнбулаг",3462557,2023,
Үхэр,"4-р баг, Эмгэнбулаг",3462557,2022,
Үхэр,"4-р баг, Эмгэнбулаг",3462557,2021,
Үхэр,"4-р баг, Эмгэнбулаг",3462557,2020,
Үхэр,"4-р баг, Эмгэнбулаг",3462557,2019,0.0
Үхэр,"4-р баг, Эмгэнбулаг",3462557,2018,0.0
Үхэр,"4-р баг, Эмгэнбулаг",3462557,2017,0.0
Үхэр,"4-р баг, Эмгэнбулаг",3462557,2016,0.0
Үхэр,"4-р баг, Эмгэнбулаг",3462557,2015,0.0
Үхэр,"5-р баг, Богт",3462559,2025,0.0
Үхэр,"5-р баг, Богт",3462559,2024,0.0
Үхэр,"5-р баг, Богт",3462559,2023,
Үхэр,"5-р баг, Богт",3462559,2022,
Үхэр,"5-р баг, Богт",3462559,2021,
Үхэр,"5-р баг, Богт",3462559,2020,
Үхэр,"5-р баг, Богт",3462559,2019,0.0
Үхэр,"5-р баг, Богт",3462559,2018,0.0
Үхэр,"5-р баг, Богт",3462559,2017,0.0
Үхэр,"5-р баг, Богт",3462559,2016,0.0
Үхэр,"5-р баг, Богт",3462559,2015,0.0
Үхэр,Сэврэй,34628,2025,0.0
Үхэр,Сэврэй,34628,2024,0.0
Үхэр,Сэврэй,34628,2023,
Үхэр,Сэврэй,34628,2022,
Үхэр,Сэврэй,34628,2021,
Үхэр,Сэврэй,34628,2020,
Үхэр,Сэврэй,34628,2019,0.0
Үхэр,Сэврэй,34628,2018,0.0
Үхэр,Сэврэй,34628,2017,0.0
Үхэр,Сэврэй,34628,2016,0.0
Үхэр,Сэврэй,34628,2015,0.0
Үхэр,"1-р баг, Сайншанд",3462851,2025,0.0
Үхэр,"1-р баг, Сайншанд",3462851,2024,0.0
Үхэр,"1-р баг, Сайншанд",3462851,2023,
Үхэр,"1-р баг, Сайншанд",3462851,2022,
Үхэр,"1-р баг, Сайншанд",3462851,2021,
Үхэр,"1-р баг, Сайншанд",3462851,2020,
Үхэр,"1-р баг, Сайншанд",3462851,2019,0.0
Үхэр,"1-р баг, Сайншанд",3462851,2018,0.0
Үхэр,"1-р баг, Сайншанд",3462851,2017,0.0
Үхэр,"1-р баг, Сайншанд",3462851,2016,0.0
Үхэр,"1-р баг, Сайншанд",3462851,2015,0.0
Үхэр,"2-р баг, Хоолт",3462853,2025,0.0
Үхэр,"2-р баг, Хоолт",3462853,2024,0.0
Үхэр,"2-р баг, Хоолт",3462853,2023,
Үхэр,"2-р баг, Хоолт",3462853,2022,
Үхэр,"2-р баг, Хоолт",3462853,2021,
Үхэр,"2-р баг, Хоолт",3462853,2020,
Үхэр,"2-р баг, Хоолт",3462853,2019,0.0
Үхэр,"2-р баг, Хоолт",3462853,2018,0.0
Үхэр,"2-р баг, Хоолт",3462853,2017,0.0
Үхэр,"2-р баг, Хоолт",3462853,2016,0.0
Үхэр,"2-р баг, Хоолт",3462853,2015,0.0
Үхэр,"3-р баг, Буйлсан",3462855,2025,0.0
Үхэр,"3-р баг, Буйлсан",3462855,2024,0.0
Үхэр,"3-р баг, Буйлсан",3462855,2023,
Үхэр,"3-р баг, Буйлсан",3462855,2022,
Үхэр,"3-р баг, Буйлсан",3462855,2021,
Үхэр,"3-р баг, Буйлсан",3462855,2020,
Үхэр,"3-р баг, Буйлсан",3462855,2019,0.0
Үхэр,"3-р баг, Буйлсан",3462855,2018,0.0
Үхэр,"3-р баг, Буйлсан",3462855,2017,0.0
Үхэр,"3-р баг, Буйлсан",3462855,2016,0.0
Үхэр,"3-р баг, Буйлсан",3462855,2015,0.0
Үхэр,Ханбогд,34631,2025,0.0
Үхэр,Ханбогд,34631,2024,0.0
Үхэр,Ханбогд,34631,2023,
Үхэр,Ханбогд,34631,2022,
Үхэр,Ханбогд,34631,2021,
Үхэр,Ханбогд,34631,2020,
Үхэр,Ханбогд,34631,2019,0.0
Үхэр,Ханбогд,34631,2018,0.0
Үхэр,Ханбогд,34631,2017,0.0
Үхэр,Ханбогд,34631,2016,0.0
Үхэр,Ханбогд,34631,2015,0.0
Үхэр,"1-р баг, Номгон",3463151,2025,0.0
Үхэр,"1-р баг, Номгон",3463151,2024,0.0
Үхэр,"1-р баг, Номгон",3463151,2023,
Үхэр,"1-р баг, Номгон",3463151,2022,
Үхэр,"1-р баг, Номгон",3463151,2021,
Үхэр,"1-р баг, Номгон",3463151,2020,
Үхэр,"1-р баг, Номгон",3463151,2019,0.0
Үхэр,"1-р баг, Номгон",3463151,2018,0.0
Үхэр,"1-р баг, Номгон",3463151,2017,0.0
Үхэр,"1-р баг, Номгон",3463151,2016,0.0
Үхэр,"1-р баг, Номгон",3463151,2015,0.0
Үхэр,"2-р баг, Гавилууд",3463153,2025,0.0
Үхэр,"2-р баг, Гавилууд",3463153,2024,0.0
Үхэр,"2-р баг, Гавилууд",3463153,2023,
Үхэр,"2-р баг, Гавилууд",3463153,2022,
Үхэр,"2-р баг, Гавилууд",3463153,2021,
Үхэр,"2-р баг, Гавилууд",3463153,2020,
Үхэр,"2-р баг, Гавилууд",3463153,2019,0.0
Үхэр,"2-р баг, Гавилууд",3463153,2018,0.0
Үхэр,"2-р баг, Гавилууд",3463153,2017,0.0
Үхэр,"2-р баг, Гавилууд",3463153,2016,0.0
Үхэр,"2-р баг, Гавилууд",3463153,2015,0.0
Үхэр,"3-р баг, Жавхлант",3463155,2025,0.0
Үхэр,"3-р баг, Жавхлант",3463155,2024,0.0
Үхэр,"3-р баг, Жавхлант",3463155,2023,
Үхэр,"3-р баг, Жавхлант",3463155,2022,
Үхэр,"3-р баг, Жавхлант",3463155,2021,
Үхэр,"3-р баг, Жавхлант",3463155,2020,
Үхэр,"3-р баг, Жавхлант",3463155,2019,0.0
Үхэр,"3-р баг, Жавхлант",3463155,2018,0.0
Үхэр,"3-р баг, Жавхлант",3463155,2017,0.0
Үхэр,"3-р баг, Жавхлант",3463155,2016,0.0
Үхэр,"3-р баг, Жавхлант",3463155,2015,0.0
Үхэр,"4-р баг, Баян",3463157,2025,0.0
Үхэр,"4-р баг, Баян",3463157,2024,0.0
Үхэр,"4-р баг, Баян",3463157,2023,
Үхэр,"4-р баг, Баян",3463157,2022,
Үхэр,"4-р баг, Баян",3463157,2021,
Үхэр,"4-р баг, Баян",3463157,2020,
Үхэр,"4-р баг, Баян",3463157,2019,0.0
Үхэр,"4-р баг, Баян",3463157,2018,0.0
Үхэр,"4-р баг, Баян",3463157,2017,0.0
Үхэр,"4-р баг, Баян",3463157,2016,0.0
Үхэр,"4-р баг, Баян",3463157,2015,0.0
Үхэр,"5-р баг, Хайрхан",3463159,2025,0.0
Үхэр,"5-р баг, Хайрхан",3463159,2024,0.0
Үхэр,"5-р баг, Хайрхан",3463159,2023,
Үхэр,"5-р баг, Хайрхан",3463159,2022,
Үхэр,"5-р баг, Хайрхан",3463159,2021,
Үхэр,"5-р баг, Хайрхан",3463159,2020,
Үхэр,"5-р баг, Хайрхан",3463159,2019,0.0
Үхэр,"5-р баг, Хайрхан",3463159,2018,0.0
Үхэр,"5-р баг, Хайрхан",3463159,2017,0.0
Үхэр,"5-р баг, Хайрхан",3463159,2016,0.0
Үхэр,"5-р баг, Хайрхан",3463159,2015,0.0
Үхэр,Ханхонгор,34634,2025,0.0
Үхэр,Ханхонгор,34634,2024,0.0
Үхэр,Ханхонгор,34634,2023,
Үхэр,Ханхонгор,34634,2022,
Үхэр,Ханхонгор,34634,2021,
Үхэр,Ханхонгор,34634,2020,0.0
Үхэр,Ханхонгор,34634,2019,0.0
Үхэр,Ханхонгор,34634,2018,0.0
Үхэр,Ханхонгор,34634,2017,0.0
Үхэр,Ханхонгор,34634,2016,0.0
Үхэр,Ханхонгор,34634,2015,0.0
Үхэр,"1-р баг, Мандах",3463451,2025,0.0
Үхэр,"1-р баг, Мандах",3463451,2024,0.0
Үхэр,"1-р баг, Мандах",3463451,2023,
Үхэр,"1-р баг, Мандах",3463451,2022,
Үхэр,"1-р баг, Мандах",3463451,2021,
Үхэр,"1-р баг, Мандах",3463451,2020,0.0
Үхэр,"1-р баг, Мандах",3463451,2019,0.0
Үхэр,"1-р баг, Мандах",3463451,2018,0.0
Үхэр,"1-р баг, Мандах",3463451,2017,0.0
Үхэр,"1-р баг, Мандах",3463451,2016,0.0
Үхэр,"1-р баг, Мандах",3463451,2015,0.0
Үхэр,"2-р баг, Өгөөмөр",3463453,2025,0.0
Үхэр,"2-р баг, Өгөөмөр",3463453,2024,0.0
Үхэр,"2-р баг, Өгөөмөр",3463453,2023,
Үхэр,"2-р баг, Өгөөмөр",3463453,2022,
Үхэр,"2-р баг, Өгөөмөр",3463453,2021,
Үхэр,"2-р баг, Өгөөмөр",3463453,2020,
Үхэр,"2-р баг, Өгөөмөр",3463453,2019,0.0
Үхэр,"2-р баг, Өгөөмөр",3463453,2018,0.0
Үхэр,"2-р баг, Өгөөмөр",3463453,2017,0.0
Үхэр,"2-р баг, Өгөөмөр",3463453,2016,0.0
Үхэр,"2-р баг, Өгөөмөр",3463453,2015,0.0
Үхэр,"3-р баг, Хондот",3463455,2025,0.0
Үхэр,"3-р баг, Хондот",3463455,2024,0.0
Үхэр,"3-р баг, Хондот",3463455,2023,
Үхэр,"3-р баг, Хондот",3463455,2022,
Үхэр,"3-р баг, Хондот",3463455,2021,
Үхэр,"3-р баг, Хондот",3463455,2020,
Үхэр,"3-р баг, Хондот",3463455,2019,0.0
Үхэр,"3-р баг, Хондот",3463455,2018,0.0
Үхэр,"3-р баг, Хондот",3463455,2017,0.0
Үхэр,"3-р баг, Хондот",3463455,2016,0.0
Үхэр,"3-р баг, Хондот",3463455,2015,0.0
